id,key,value,type
206623388,city,Seattle,addr
206623388,housenumber,207,addr
206623388,postcode,98102,addr
206623388,street,12th Avenue East,addr
206623388,building,house,regular
206623388,source,King County GIS,regular
206623389,building,yes,regular
206623389,levels,5,building
206623389,source,King County GIS,regular
206623390,building,yes,regular
206623390,source,King County GIS,regular
206623391,building,yes,regular
206623391,source,King County GIS,regular
206623392,city,Seattle,addr
206623392,housenumber,1200,addr
206623392,postcode,98122,addr
206623392,state,WA,addr
206623392,street,East Pike Street,addr
206623392,building,apartments,regular
206623392,levels,7,building
206623392,description,"Studio, 1 & 2 bedroom apartments. Opened in 2015.",regular
206623392,name,Beryl Apartments,regular
206623392,phone,+1-206-320-1200,regular
206623392,source,King County GIS,regular
206623392,website,http://beryl.tarragon.com,regular
206623393,building,yes,regular
206623393,source,King County GIS,regular
206623394,building,yes,regular
206623394,source,King County GIS,regular
206623396,building,yes,regular
206623396,source,King County GIS,regular
206623397,city,Seattle,addr
206623397,housenumber,220,addr
206623397,postcode,98102,addr
206623397,street,13th Avenue East,addr
206623397,building,yes,regular
206623397,source,King County GIS,regular
206623398,city,Seattle,addr
206623398,housenumber,1821,addr
206623398,postcode,98122,addr
206623398,street,13th Avenue,addr
206623398,building,yes,regular
206623398,source,King County GIS,regular
206623399,building,yes,regular
206623399,source,King County GIS,regular
206623400,city,Seattle,addr
206623400,housenumber,108,addr
206623400,postcode,98102,addr
206623400,street,12th Avenue East,addr
206623400,building,apartments,regular
206623400,source,survey,regular
206623401,building,yes,regular
206623401,source,King County GIS,regular
206623402,city,Seattle,addr
206623402,housenumber,1822,addr
206623402,postcode,98122,addr
206623402,street,11th Avenue,addr
206623402,building,yes,regular
206623402,source,King County GIS,regular
206623403,building,yes,regular
206623403,source,King County GIS,regular
206623404,building,yes,regular
206623404,source,King County GIS,regular
206623405,city,Seattle,addr
206623405,housenumber,1110,addr
206623405,postcode,98102,addr
206623405,street,East John Street,addr
206623405,building,yes,regular
206623405,source,King County GIS,regular
206623406,city,Seattle,addr
206623406,housenumber,1810,addr
206623406,postcode,98122,addr
206623406,street,11th Avenue,addr
206623406,building,yes,regular
206623406,source,King County GIS,regular
206623407,building,yes,regular
206623407,source,King County GIS,regular
206623408,city,Seattle,addr
206623408,housenumber,1201,addr
206623408,postcode,98122,addr
206623408,street,East Denny Way,addr
206623408,building,yes,regular
206623408,source,King County GIS,regular
206623409,building,apartments,regular
206623409,name,Packard Building,regular
206623409,source,King County GIS,regular
206623409,website,http://packardbuilding.com,regular
206623410,city,Seattle,addr
206623410,housenumber,110,addr
206623410,postcode,98102,addr
206623410,street,12th Avenue East,addr
206623410,building,apartments,regular
206623410,source,survey,regular
206623411,building,yes,regular
206623411,source,King County GIS,regular
206623413,building,yes,regular
206623413,source,King County GIS,regular
206623414,city,Seattle,addr
206623414,housenumber,1110,addr
206623414,postcode,98122,addr
206623414,street,East Howell Street,addr
206623414,building,yes,regular
206623414,source,King County GIS,regular
206623415,building,yes,regular
206623415,source,King County GIS,regular
206623416,city,Seattle,addr
206623416,housenumber,1416,addr
206623416,postcode,98122,addr
206623416,street,Boylston Avenue,addr
206623416,building,apartments,regular
206623416,name,Montage,regular
206623416,source,King County GIS,regular
206623417,building,yes,regular
206623417,source,King County GIS,regular
206623418,building,yes,regular
206623418,source,King County GIS,regular
206623419,building,yes,regular
206623419,source,King County GIS,regular
206623420,building,yes,regular
206623420,source,King County GIS,regular
206623421,building,yes,regular
206623421,source,King County GIS,regular
206623422,building,yes,regular
206623422,source,King County GIS,regular
206623423,city,Seattle,addr
206623423,housenumber,1812,addr
206623423,postcode,98122,addr
206623423,street,12th Avenue,addr
206623423,building,yes,regular
206623423,source,King County GIS,regular
206623425,city,Seattle,addr
206623425,housenumber,1819,addr
206623425,postcode,98122,addr
206623425,street,13th Avenue,addr
206623425,building,yes,regular
206623425,source,King County GIS,regular
206623426,building,yes,regular
206623426,source,King County GIS,regular
206623427,building,yes,regular
206623427,source,King County GIS,regular
206623428,city,Seattle,addr
206623428,housenumber,1814,addr
206623428,postcode,98122,addr
206623428,street,11th Avenue,addr
206623428,building,yes,regular
206623428,source,King County GIS,regular
206623429,building,yes,regular
206623429,source,King County GIS,regular
206623430,building,yes,regular
206623430,source,King County GIS,regular
206623431,city,Seattle,addr
206623431,housenumber,1822,addr
206623431,postcode,98122,addr
206623431,street,14th Avenue,addr
206623431,building,yes,regular
206623431,source,King County GIS,regular
206623432,building,yes,regular
206623432,source,King County GIS,regular
206623433,city,Seattle,addr
206623433,housenumber,1420,addr
206623433,postcode,98122,addr
206623433,street,Boylston Avenue,addr
206623433,building,apartments,regular
206623433,source,King County GIS,regular
206623434,city,Seattle,addr
206623434,housenumber,209,addr
206623434,postcode,98102,addr
206623434,street,13th Avenue East,addr
206623434,building,yes,regular
206623434,source,King County GIS,regular
206623435,building,yes,regular
206623435,source,King County GIS,regular
206623436,city,Seattle,addr
206623436,housenumber,1201,addr
206623436,postcode,98102,addr
206623436,street,East John Street,addr
206623436,building,apartments,regular
206623436,source,survey,regular
206623437,city,Seattle,addr
206623437,housenumber,1808,addr
206623437,postcode,98122,addr
206623437,street,11th Avenue,addr
206623437,building,yes,regular
206623437,source,King County GIS,regular
206623438,building,apartments,regular
206623438,source,survey,regular
206623439,levels,2,building
206623439,part,yes,building
206623439,source,data.seattle.gov,regular
206623440,building,yes,regular
206623440,source,King County GIS,regular
206623441,city,Seattle,addr
206623441,housenumber,1020,addr
206623441,postcode,98102,addr
206623441,street,East John Street,addr
206623441,building,office,regular
206623441,levels,2,building
206623441,source,King County GIS,regular
206623442,building,yes,regular
206623442,source,King County GIS,regular
206623443,building,yes,regular
206623443,source,King County GIS,regular
206623444,building,yes,regular
206623444,source,King County GIS,regular
206623445,building,yes,regular
206623445,source,King County GIS,regular
206623446,city,Seattle,addr
206623446,housenumber,1106,addr
206623446,postcode,98122,addr
206623446,street,East Howell Street,addr
206623446,building,yes,regular
206623446,source,King County GIS,regular
206623447,building,yes,regular
206623447,source,King County GIS,regular
206623448,city,Seattle,addr
206623448,housenumber,1820,addr
206623448,postcode,98122,addr
206623448,street,11th Avenue,addr
206623448,building,yes,regular
206623448,source,King County GIS,regular
206623450,city,Seattle,addr
206623450,housenumber,214,addr
206623450,postcode,98102,addr
206623450,street,13th Avenue East,addr
206623450,building,yes,regular
206623450,name,Rosemont Apartments,regular
206623450,source,King County GIS,regular
206623451,city,Seattle,addr
206623451,housenumber,117,addr
206623451,postcode,98102,addr
206623451,street,12th Avenue East,addr
206623451,building,apartments,regular
206623451,source,survey,regular
206623452,city,Seattle,addr
206623452,housenumber,1714,addr
206623452,postcode,98122,addr
206623452,state,WA,addr
206623452,street,13th Avenue,addr
206623452,amenity,place_of_worship,regular
206623452,building,church,regular
206623452,denomination,russian_orthodox,regular
206623452,ele,112,regular
206623452,county_id,033,gnis
206623452,created,07/15/2008,gnis
206623452,feature_id,2461930,gnis
206623452,state_id,53,gnis
206623452,name,Saint Nicholas Russian Orthodox Cathedral,regular
206623452,en,Saint Nicholas Russian Orthodox Cathedral,name
206623452,ro,Catedrala Ortodoxă Rusă „Sfântul Nicolae” Seattle WA,name
206623452,religion,christian,regular
206623452,source,King County GIS,regular
206623452,website,http://www.saintnicholascathedral.org/,regular
206623454,building,yes,regular
206623454,source,King County GIS,regular
206623455,city,Seattle,addr
206623455,housenumber,1512,addr
206623455,postcode,98122,addr
206623455,street,Boylston Avenue,addr
206623455,building,apartments,regular
206623455,name,The Starbird,regular
206623455,source,King County GIS,regular
206623456,building,yes,regular
206623456,source,King County GIS,regular
206623457,building,yes,regular
206623457,source,King County GIS,regular
206623459,building,yes,regular
206623459,source,King County GIS,regular
206623461,city,Seattle,addr
206623461,housenumber,116,addr
206623461,postcode,98102,addr
206623461,street,11th Avenue East,addr
206623461,building,apartments,regular
206623461,source,survey,regular
206623462,building,yes,regular
206623462,source,King County GIS,regular
206623463,building,yes,regular
206623463,source,King County GIS,regular
206623464,building,yes,regular
206623464,source,King County GIS,regular
206623465,city,Seattle,addr
206623465,housenumber,1415,addr
206623465,postcode,98122,addr
206623465,street,Summit Avenue,addr
206623465,building,school,regular
206623465,name,The Northwest School,regular
206623465,source,King County GIS,regular
206623466,building,yes,regular
206623466,source,King County GIS,regular
206623468,building,yes,regular
206623468,source,King County GIS,regular
206623469,building,yes,regular
206623469,source,King County GIS,regular
206623470,building,yes,regular
206623470,source,King County GIS,regular
206623471,city,Seattle,addr
206623471,housenumber,1111,addr
206623471,postcode,98102,addr
206623471,street,East John Street,addr
206623471,building,yes,regular
206623471,source,King County GIS,regular
206623472,building,yes,regular
206623472,source,King County GIS,regular
206623473,building,yes,regular
206623473,source,King County GIS,regular
206623474,building,yes,regular
206623474,source,King County GIS,regular
206623475,building,yes,regular
206623475,source,King County GIS,regular
206623476,building,yes,regular
206623476,source,King County GIS,regular
206623477,building,garage,regular
206623477,source,King County GIS,regular
206623478,building,yes,regular
206623478,source,King County GIS,regular
206623479,building,yes,regular
206623479,source,King County GIS,regular
206623480,building,yes,regular
206623480,source,King County GIS,regular
206623481,city,Seattle,addr
206623481,housenumber,216,addr
206623481,postcode,98102,addr
206623481,street,10th Avenue East,addr
206623481,building,yes,regular
206623481,source,King County GIS,regular
206623482,building,yes,regular
206623482,source,King County GIS,regular
206623483,building,yes,regular
206623483,source,King County GIS,regular
206623485,building,yes,regular
206623485,source,King County GIS,regular
206623486,building,yes,regular
206623486,source,King County GIS,regular
206623487,building,yes,regular
206623487,levels,3,building
206623487,source,King County GIS,regular
206623488,city,Seattle,addr
206623488,housenumber,1529,addr
206623488,postcode,98122,addr
206623488,street,Boylston Avenue,addr
206623488,building,apartments,regular
206623488,name,The Recherche,regular
206623488,source,King County GIS,regular
206623489,building,yes,regular
206623489,source,King County GIS,regular
206623492,building,yes,regular
206623492,source,King County GIS,regular
206623493,building,yes,regular
206623493,source,King County GIS,regular
206623494,building,yes,regular
206623494,source,King County GIS,regular
206623495,building,yes,regular
206623495,source,King County GIS,regular
206623496,building,yes,regular
206623496,source,King County GIS,regular
206623497,building,yes,regular
206623497,source,King County GIS,regular
206623498,city,Seattle,addr
206623498,housenumber,1410,addr
206623498,postcode,98122,addr
206623498,street,East Denny Way,addr
206623498,building,yes,regular
206623498,source,King County GIS,regular
206623499,building,yes,regular
206623499,source,King County GIS,regular
206623500,building,yes,regular
206623500,source,King County GIS,regular
206623501,building,yes,regular
206623501,source,King County GIS,regular
206623502,building,apartments,regular
206623502,source,survey,regular
206623503,building,yes,regular
206623503,source,King County GIS,regular
206623504,building,yes,regular
206623504,source,King County GIS,regular
206623505,building,yes,regular
206623505,source,King County GIS,regular
206623507,building,yes,regular
206623507,source,King County GIS,regular
206623508,building,yes,regular
206623508,source,King County GIS,regular
206623509,building,yes,regular
206623509,source,King County GIS,regular
206623510,building,yes,regular
206623510,source,King County GIS,regular
206623511,building,yes,regular
206623511,source,King County GIS,regular
206623512,building,yes,regular
206623512,source,King County GIS,regular
206623513,building,garage,regular
206623513,source,King County GIS,regular
206623515,city,Seattle,addr
206623515,housenumber,212,addr
206623515,postcode,98102,addr
206623515,street,11th Avenue East,addr
206623515,building,apartments,regular
206623515,name,Karma House,regular
206623515,source,survey,regular
206623516,building,yes,regular
206623516,source,King County GIS,regular
206623517,building,yes,regular
206623517,source,King County GIS,regular
206623518,building,yes,regular
206623518,source,King County GIS,regular
206623519,building,yes,regular
206623519,source,King County GIS,regular
206623520,building,yes,regular
206623520,source,King County GIS,regular
206623521,building,yes,regular
206623521,source,King County GIS,regular
206623522,building,yes,regular
206623522,source,King County GIS,regular
206623525,levels,2,building
206623525,part,yes,building
206623525,source,data.seattle.gov,regular
206623526,building,yes,regular
206623526,source,King County GIS,regular
206623527,city,Seattle,addr
206623527,housenumber,400,addr
206623527,postcode,98122,addr
206623527,street,East Pike Street,addr
206623527,amenity,place_of_worship,regular
206623527,building,yes,regular
206623527,ele,76,regular
206623527,county_id,033,gnis
206623527,created,07/15/2008,gnis
206623527,feature_id,2461165,gnis
206623527,state_id,53,gnis
206623527,name,First Covenant Church,regular
206623527,religion,christian,regular
206623527,source,King County GIS,regular
206623528,city,Seattle,addr
206623528,housenumber,1522,addr
206623528,postcode,98122,addr
206623528,street,12th Avenue,addr
206623528,amenity,restaurant,regular
206623528,building,yes,regular
206623528,cuisine,japanese,regular
206623528,name,Momiji,regular
206623528,source,King County GIS,regular
206623528,website,http://momijiseattle.com/,regular
206623529,building,yes,regular
206623529,source,King County GIS,regular
206623530,building,yes,regular
206623530,source,King County GIS,regular
206623531,city,Seattle,addr
206623531,housenumber,223,addr
206623531,postcode,98102,addr
206623531,street,12th Avenue East,addr
206623531,building,house,regular
206623531,source,survey,regular
206623532,building,yes,regular
206623532,levels,3,building
206623532,source,King County GIS,regular
206623533,building,yes,regular
206623533,source,King County GIS,regular
206623534,building,yes,regular
206623534,source,King County GIS,regular
206623535,city,Seattle,addr
206623535,housenumber,1202,addr
206623535,postcode,98122,addr
206623535,street,East Denny Way,addr
206623535,building,house,regular
206623535,source,survey,regular
206623536,city,Seattle,addr
206623536,housenumber,206,addr
206623536,postcode,98102,addr
206623536,street,11th Avenue East,addr
206623536,building,yes,regular
206623536,source,King County GIS,regular
206623537,building,yes,regular
206623537,source,King County GIS,regular
206623538,building,yes,regular
206623538,source,King County GIS,regular
206623539,city,Seattle,addr
206623539,housenumber,1121,addr
206623539,postcode,98102,addr
206623539,street,East Thomas Street,addr
206623539,building,house,regular
206623539,source,King County GIS,regular
206623540,building,yes,regular
206623540,source,King County GIS,regular
206623541,building,yes,regular
206623541,source,King County GIS,regular
206623543,building,yes,regular
206623543,source,King County GIS,regular
206623545,building,yes,regular
206623545,source,King County GIS,regular
206623547,city,Seattle,addr
206623547,housenumber,1527,addr
206623547,postcode,98122,addr
206623547,street,Belmont Avenue,addr
206623547,building,apartments,regular
206623547,source,King County GIS,regular
206623549,building,yes,regular
206623549,source,King County GIS,regular
206623553,amenity,fuel,regular
206623553,brand,Shell,regular
206623553,building,roof,regular
206623553,name,Shell,regular
206623553,source,King County GIS,regular
206623556,building,yes,regular
206623556,source,King County GIS,regular
206623559,building,yes,regular
206623559,source,King County GIS,regular
206623560,city,Seattle,addr
206623560,housenumber,1304,addr
206623560,postcode,98102,addr
206623560,street,East John Street,addr
206623560,building,yes,regular
206623560,source,King County GIS,regular
206623562,building,yes,regular
206623562,source,King County GIS,regular
206623563,building,yes,regular
206623563,source,King County GIS,regular
206623564,building,yes,regular
206623564,source,King County GIS,regular
206623565,building,yes,regular
206623565,source,King County GIS,regular
206623566,building,yes,regular
206623566,source,King County GIS,regular
206623568,building,yes,regular
206623568,source,King County GIS,regular
206623569,building,yes,regular
206623569,source,King County GIS,regular
206623570,building,yes,regular
206623570,source,King County GIS,regular
206623572,building,yes,regular
206623572,source,King County GIS,regular
206623573,building,yes,regular
206623573,source,King County GIS,regular
206623574,building,yes,regular
206623574,source,King County GIS,regular
206623575,city,Seattle,addr
206623575,housenumber,1107,addr
206623575,postcode,98102,addr
206623575,street,East Thomas Street,addr
206623575,building,yes,regular
206623575,source,King County GIS,regular
206623577,building,yes,regular
206623577,source,King County GIS,regular
206623578,building,yes,regular
206623578,source,King County GIS,regular
206623579,building,yes,regular
206623579,source,King County GIS,regular
206623580,city,Seattle,addr
206623580,housenumber,501,addr
206623580,postcode,98122,addr
206623580,street,East Pine Street,addr
206623580,building,yes,regular
206623580,levels,3,building
206623580,source,King County GIS,regular
206623582,building,yes,regular
206623582,source,King County GIS,regular
206623583,city,Seattle,addr
206623583,housenumber,1413,addr
206623583,postcode,98122,addr
206623583,street,Belmont Avenue,addr
206623583,building,apartments,regular
206623583,source,King County GIS,regular
206623584,building,yes,regular
206623584,source,King County GIS,regular
206623585,building,yes,regular
206623585,source,King County GIS,regular
206623586,city,Seattle,addr
206623586,housenumber,218,addr
206623586,postcode,98102,addr
206623586,street,10th Avenue East,addr
206623586,building,yes,regular
206623586,source,King County GIS,regular
206623587,building,yes,regular
206623587,levels,2,building
206623587,source,King County GIS,regular
206623588,building,yes,regular
206623588,source,King County GIS,regular
206623589,building,yes,regular
206623589,source,King County GIS,regular
206623590,city,Seattle,addr
206623590,housenumber,131,addr
206623590,postcode,98102,addr
206623590,street,13th Avenue East,addr
206623590,building,yes,regular
206623590,source,King County GIS,regular
206623591,building,yes,regular
206623591,source,King County GIS,regular
206623592,building,yes,regular
206623592,name,Richard Hugo House,regular
206623592,source,King County GIS,regular
206623593,building,house,regular
206623593,source,King County GIS,regular
206623594,building,yes,regular
206623594,source,King County GIS,regular
206623595,building,apartments,regular
206623595,name,Sunset Electric,regular
206623595,source,King County GIS,regular
206623595,website,http://www.sunsetelectricapts.com/,regular
206623596,building,yes,regular
206623596,source,King County GIS,regular
206623597,building,yes,regular
206623597,source,King County GIS,regular
206623599,building,apartments,regular
206623599,source,survey,regular
206623600,city,Seattle,addr
206623600,housenumber,213,addr
206623600,postcode,98102,addr
206623600,street,11th Avenue East,addr
206623600,building,yes,regular
206623600,source,King County GIS,regular
206623601,building,yes,regular
206623601,source,King County GIS,regular
206623602,city,Seattle,addr
206623602,housenumber,209,addr
206623602,postcode,98102,addr
206623602,street,12th Avenue East,addr
206623602,building,apartments,regular
206623602,source,King County GIS,regular
206623603,building,yes,regular
206623603,source,King County GIS,regular
206623604,building,yes,regular
206623604,source,King County GIS,regular
206623605,building,yes,regular
206623605,source,King County GIS,regular
206623607,building,yes,regular
206623607,source,King County GIS,regular
206623608,building,yes,regular
206623608,source,King County GIS,regular
206623609,building,yes,regular
206623609,source,King County GIS,regular
206623610,building,yes,regular
206623610,source,King County GIS,regular
206623611,city,Seattle,addr
206623611,housenumber,210,addr
206623611,postcode,98102,addr
206623611,street,13th Avenue East,addr
206623611,building,yes,regular
206623611,source,King County GIS,regular
206623613,city,Seattle,addr
206623613,housenumber,1410,addr
206623613,postcode,98122,addr
206623613,street,Belmont Avenue,addr
206623613,building,house,regular
206623613,source,King County GIS,regular
206623614,city,Seattle,addr
206623614,housenumber,1806,addr
206623614,postcode,98122,addr
206623614,street,11th Avenue,addr
206623614,building,yes,regular
206623614,source,King County GIS,regular
206623615,building,yes,regular
206623615,source,King County GIS,regular
206623616,building,yes,regular
206623616,source,King County GIS,regular
206623617,building,yes,regular
206623617,source,King County GIS,regular
206623618,building,yes,regular
206623618,source,King County GIS,regular
206623619,building,yes,regular
206623619,source,King County GIS,regular
206623620,building,yes,regular
206623620,source,King County GIS,regular
206623621,building,yes,regular
206623621,source,King County GIS,regular
206623622,building,yes,regular
206623622,source,King County GIS,regular
206623623,city,Seattle,addr
206623623,housenumber,124,addr
206623623,postcode,98102,addr
206623623,street,11th Avenue East,addr
206623623,building,apartments,regular
206623623,name,The Daniels Apartments,regular
206623623,source,survey,regular
206623624,city,Seattle,addr
206623624,housenumber,1420,addr
206623624,postcode,98122,addr
206623624,street,Belmont Avenue,addr
206623624,building,house,regular
206623624,source,King County GIS,regular
206623625,city,Seattle,addr
206623625,housenumber,1411,addr
206623625,postcode,98122,addr
206623625,street,Boylston Avenue,addr
206623625,building,apartments,regular
206623625,name,BelBoy,regular
206623625,source,King County GIS,regular
206623626,building,yes,regular
206623626,source,King County GIS,regular
206623627,building,yes,regular
206623627,source,King County GIS,regular
206623628,building,yes,regular
206623628,source,King County GIS,regular
206623629,building,yes,regular
206623629,source,King County GIS,regular
206623630,building,yes,regular
206623630,source,King County GIS,regular
206623631,building,yes,regular
206623631,source,King County GIS,regular
206623632,city,Seattle,addr
206623632,housenumber,1116,addr
206623632,postcode,98122,addr
206623632,street,East Denny Way,addr
206623632,building,yes,regular
206623632,source,King County GIS,regular
206623633,building,yes,regular
206623633,source,King County GIS,regular
206623634,building,yes,regular
206623634,source,King County GIS,regular
206623635,building,yes,regular
206623635,source,King County GIS,regular
206623636,city,Seattle,addr
206623636,housenumber,212,addr
206623636,postcode,98102,addr
206623636,street,12th Avenue East,addr
206623636,building,house,regular
206623636,source,survey,regular
206623637,city,Seattle,addr
206623637,housenumber,1804,addr
206623637,postcode,98122,addr
206623637,street,13th Avenue,addr
206623637,building,yes,regular
206623637,source,King County GIS,regular
206623638,building,yes,regular
206623638,source,King County GIS,regular
206623639,city,Seattle,addr
206623639,housenumber,1514,addr
206623639,postcode,98122,addr
206623639,street,Bellevue Avenue,addr
206623639,architect,Gerald C. Field,regular
206623639,building,yes,regular
206623639,levels,7,building
206623639,name,McDermott Apartments,regular
206623639,source,King County GIS,regular
206623639,architect,http://web1.seattle.gov/dpd/historicalsite/QueryResult.aspx?ID=663380522,source
206623640,building,yes,regular
206623640,source,King County GIS,regular
206623641,city,Seattle,addr
206623641,housenumber,1812,addr
206623641,postcode,98122,addr
206623641,street,11th Avenue,addr
206623641,building,yes,regular
206623641,source,King County GIS,regular
206623642,building,yes,regular
206623642,source,King County GIS,regular
206623643,building,yes,regular
206623643,source,King County GIS,regular
206623644,building,yes,regular
206623644,source,King County GIS,regular
206623645,building,yes,regular
206623645,source,King County GIS,regular
206623646,building,yes,regular
206623646,source,King County GIS,regular
206623647,city,Seattle,addr
206623647,housenumber,1515,addr
206623647,postcode,98122,addr
206623647,street,Belmont Avenue,addr
206623647,building,apartments,regular
206623647,name,Norman F. Chamberlain House,regular
206623647,source,King County GIS,regular
206623648,building,yes,regular
206623648,source,King County GIS,regular
206623649,city,Seattle,addr
206623649,housenumber,1111,addr
206623649,postcode,98102,addr
206623649,street,East Thomas Street,addr
206623649,building,yes,regular
206623649,source,King County GIS,regular
206623650,city,Seattle,addr
206623650,housenumber,1123,addr
206623650,postcode,98102,addr
206623650,street,East John Street,addr
206623650,building,house,regular
206623650,source,survey,regular
206623652,building,yes,regular
206623652,source,King County GIS,regular
206623653,building,yes,regular
206623653,source,King County GIS,regular
206623654,city,Seattle,addr
206623654,housenumber,233,addr
206623654,postcode,98112,addr
206623654,street,14th Avenue East,addr
206623654,architect,Max A van House,regular
206623654,building,apartments,regular
206623654,levels,4,building
206623654,name,The Bering,regular
206623654,source,King County GIS,regular
206623655,building,yes,regular
206623655,source,King County GIS,regular
206623656,city,Seattle,addr
206623656,housenumber,1417,addr
206623656,postcode,98122,addr
206623656,street,Belmont Avenue,addr
206623656,building,apartments,regular
206623656,name,Santa Fe,regular
206623656,source,King County GIS,regular
206623657,building,yes,regular
206623657,source,King County GIS,regular
206623659,building,yes,regular
206623659,source,King County GIS,regular
206623660,building,yes,regular
206623660,source,King County GIS,regular
206623662,building,yes,regular
206623662,source,King County GIS,regular
206623663,building,yes,regular
206623663,source,King County GIS,regular
206623664,building,yes,regular
206623664,source,King County GIS,regular
206623665,city,Seattle,addr
206623665,housenumber,108,addr
206623665,postcode,98102,addr
206623665,street,11th Avenue East,addr
206623665,building,yes,regular
206623665,source,King County GIS,regular
206623666,building,yes,regular
206623666,source,King County GIS,regular
206623667,city,Seattle,addr
206623667,housenumber,222,addr
206623667,postcode,98102,addr
206623667,street,10th Avenue East,addr
206623667,building,yes,regular
206623667,source,King County GIS,regular
206623668,city,Seattle,addr
206623668,housenumber,713,addr
206623668,postcode,98122,addr
206623668,street,East Pike Street,addr
206623668,building,apartments,regular
206623668,source,King County GIS;survey,regular
206623669,city,Seattle,addr
206623669,housenumber,1122,addr
206623669,postcode,98102,addr
206623669,street,East John Street,addr
206623669,building,yes,regular
206623669,source,King County GIS,regular
206623670,city,Seattle,addr
206623670,housenumber,1419,addr
206623670,postcode,98122,addr
206623670,street,East Denny Way,addr
206623670,building,yes,regular
206623670,source,King County GIS,regular
206623671,city,Seattle,addr
206623671,housenumber,219,addr
206623671,postcode,98102,addr
206623671,street,12th Avenue East,addr
206623671,building,apartments,regular
206623671,source,King County GIS,regular
206623672,building,yes,regular
206623672,source,King County GIS,regular
206623673,city,Seattle,addr
206623673,housenumber,1216,addr
206623673,postcode,98102,addr
206623673,street,East John Street,addr
206623673,building,yes,regular
206623673,source,King County GIS,regular
206623674,building,yes,regular
206623674,source,King County GIS,regular
206623675,city,Seattle,addr
206623675,housenumber,213,addr
206623675,postcode,98102,addr
206623675,street,12th Avenue East,addr
206623675,building,apartments,regular
206623675,source,King County GIS,regular
206623676,building,yes,regular
206623676,source,King County GIS,regular
206623677,city,Seattle,addr
206623677,housenumber,1531,addr
206623677,postcode,98122,addr
206623677,state,WA,addr
206623677,street,Belmont Avenue,addr
206623677,building,apartments,regular
206623677,levels,3,building
206623677,name,Annapolis Apartments,regular
206623677,source,King County GIS,regular
206623677,website,http://www.bellwetherhousing.org/Living-at-Bellwether/Current%20Residents/Building.aspx?bc=AALPANN,regular
206623678,city,Seattle,addr
206623678,housenumber,1210,addr
206623678,postcode,98122,addr
206623678,street,East Howell Street,addr
206623678,building,yes,regular
206623678,source,King County GIS,regular
206623680,building,yes,regular
206623680,source,King County GIS,regular
206623681,city,Seattle,addr
206623681,housenumber,202,addr
206623681,postcode,98102,addr
206623681,street,13th Avenue East,addr
206623681,building,yes,regular
206623681,source,King County GIS,regular
206623682,building,yes,regular
206623682,source,King County GIS,regular
206623684,city,Seattle,addr
206623684,housenumber,1806,addr
206623684,postcode,98122,addr
206623684,street,12th Avenue,addr
206623684,building,yes,regular
206623684,source,King County GIS,regular
206623685,building,yes,regular
206623685,source,King County GIS,regular
206623686,city,Seattle,addr
206623686,housenumber,1417,addr
206623686,postcode,98122,addr
206623686,street,East Denny Way,addr
206623686,building,yes,regular
206623686,source,King County GIS,regular
206623687,building,yes,regular
206623687,source,King County GIS,regular
206623689,building,yes,regular
206623689,source,King County GIS,regular
206623690,city,Seattle,addr
206623690,housenumber,1423,addr
206623690,postcode,98122,addr
206623690,street,Boylston Avenue,addr
206623690,building,apartments,regular
206623690,source,King County GIS,regular
206623692,source,King County GIS,regular
206623693,source,King County GIS,regular
206623694,source,King County GIS,regular
206623695,source,King County GIS,regular
206624013,building,yes,regular
206624013,source,King County GIS,regular
206624014,building,yes,regular
206624014,source,King County GIS,regular
206624015,building,yes,regular
206624015,source,King County GIS,regular
206624016,building,yes,regular
206624016,source,King County GIS,regular
206624017,building,yes,regular
206624017,source,King County GIS,regular
206624018,building,yes,regular
206624018,source,King County GIS,regular
206624019,building,yes,regular
206624019,source,King County GIS,regular
206624020,building,yes,regular
206624020,source,King County GIS,regular
206624021,building,yes,regular
206624021,source,King County GIS,regular
206624022,building,yes,regular
206624022,source,King County GIS,regular
206624023,building,yes,regular
206624023,source,King County GIS,regular
206624024,building,yes,regular
206624024,source,King County GIS,regular
206624025,building,yes,regular
206624025,source,King County GIS,regular
206624026,building,yes,regular
206624026,source,King County GIS,regular
206624027,building,yes,regular
206624027,source,King County GIS,regular
206624028,building,yes,regular
206624028,source,King County GIS,regular
206624029,building,yes,regular
206624029,source,King County GIS,regular
206624030,building,yes,regular
206624030,source,King County GIS,regular
206624031,building,yes,regular
206624031,source,King County GIS,regular
206624032,housenumber,1414,addr
206624032,postcode,98122,addr
206624032,street,East Howell Street,addr
206624032,building,yes,regular
206624032,source,King County GIS,regular
206624033,building,yes,regular
206624033,source,King County GIS,regular
206624034,building,yes,regular
206624034,source,King County GIS,regular
206624035,city,Seattle,addr
206624035,housenumber,1818,addr
206624035,postcode,98122,addr
206624035,street,14th Avenue,addr
206624035,building,yes,regular
206624035,source,King County GIS,regular
206624036,building,yes,regular
206624036,source,King County GIS,regular
206624471,building,yes,regular
206624471,levels,2,building
206624471,source,King County GIS,regular
206624472,city,Seattle,addr
206624472,housenumber,1100,addr
206624472,postcode,98122,addr
206624472,street,East Union Street,addr
206624472,building,yes,regular
206624472,source,King County GIS,regular
206624473,building,yes,regular
206624473,source,King County GIS,regular
206624474,city,Seattle,addr
206624474,housenumber,1019,addr
206624474,postcode,98122,addr
206624474,street,East Pike Street,addr
